UniqueID,EventName,State,DistName,DistrictNCESID,DistWeb,SchoolName,SchoolNCESID,SchoolWeb,Type,Epi_week,DateClosure,DateReopened
AK202010001D,COVID-19,AK,ALASKA GATEWAY SCHOOL DISTRICT,0200050,http://www.agsd.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010002D,COVID-19,AK,ALEUTIAN REGION SCHOOL DISTRICT,0200010,http://www.aleutregion.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010003D,COVID-19,AK,ALEUTIANS EAST BOROUGH SCHOOL DISTRICT,0200007,http://www.aebsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010004D,COVID-19,AK,ANCHORAGE SCHOOL DISTRICT,0200180,http://www.asdk12.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010005D,COVID-19,AK,ANNETTE ISLAND SCHOOL DISTRICT,0200525,http://www.aisdk12.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010006D,COVID-19,AK,BERING STRAIT SCHOOL DISTRICT,0200020,http://www.bssd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010007D,COVID-19,AK,BRISTOL BAY BOROUGH SCHOOL DISTRICT,0200030,http://www.bbbsd.net,,,,D,12,03/16/2020 12:00:00 AM,
AK202010008D,COVID-19,AK,CHATHAM SCHOOL DISTRICT,0200730,http://www.chathamsd.schoolwires.net,,,,D,12,03/16/2020 12:00:00 AM,
AK202010009D,COVID-19,AK,CHUGACH SCHOOL DISTRICT,0200800,http://www.chugachschools.com,,,,D,12,03/16/2020 12:00:00 AM,
AK202010010D,COVID-19,AK,COPPER RIVER SCHOOL DISTRICT,0200070,http://www.crsd.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010011D,COVID-19,AK,CORDOVA CITY SCHOOL DISTRICT,0200060,http://www.cordovasd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010012D,COVID-19,AK,CRAIG CITY SCHOOL DISTRICT,0200090,http://www.ccsd.k12.ak.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010013D,COVID-19,AK,DELTA-GREELY SCHOOL DISTRICT,0200100,http://www.dgsd.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010014D,COVID-19,AK,DENALI BOROUGH SCHOOL DISTRICT,0200770,http://www.dbsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010015D,COVID-19,AK,DILLINGHAM CITY SCHOOL DISTRICT,0200120,http://www.dlgsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010016D,COVID-19,AK,FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT,0200600,http://www.k12northstar.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010017D,COVID-19,AK,GALENA CITY SCHOOL DISTRICT,0200130,http://www.galenaalaska.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010018D,COVID-19,AK,HAINES BOROUGH SCHOOL DISTRICT,0200270,http://www.hbsd.net,,,,D,12,03/16/2020 12:00:00 AM,
AK202010019D,COVID-19,AK,HOONAH CITY SCHOOL DISTRICT,0200300,http://www.hoonahschools.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010020D,COVID-19,AK,HYDABURG CITY SCHOOL DISTRICT,0200330,http://www.hydaburg.k12.ak.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010021D,COVID-19,AK,IDITAROD AREA SCHOOL DISTRICT,0200520,http://www.iditarodsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010022D,COVID-19,AK,JUNEAU BOROUGH SCHOOL DISTRICT,0200210,http://www.juneauschools.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010023D,COVID-19,AK,KAKE CITY SCHOOL DISTRICT,0200360,http://www.kakeschools.com,,,,D,12,03/16/2020 12:00:00 AM,
AK202010024D,COVID-19,AK,KASHUNAMIUT SCHOOL DISTRICT,0200005,http://www.chevakschool.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010025D,COVID-19,AK,KENAI PENINSULA BOROUGH SCHOOL DISTRICT,0200390,http://www.kpbsd.k12.ak.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010026D,COVID-19,AK,KETCHIKAN GATEWAY BOROUGH SCHOOL DISTRICT,0200150,http://www.kgbsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010027D,COVID-19,AK,KLAWOCK CITY SCHOOL DISTRICT,0200450,http://www.klawockschool.com,,,,D,12,03/16/2020 12:00:00 AM,
AK202010028D,COVID-19,AK,KODIAK ISLAND BOROUGH SCHOOL DISTRICT,0200480,http://www.kibsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010029D,COVID-19,AK,KUSPUK SCHOOL DISTRICT,0200760,http://www.kuspuk.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010030D,COVID-19,AK,LAKE AND PENINSULA BOROUGH SCHOOL DISTRICT,0200485,http://www.lpsd.com,,,,D,12,03/16/2020 12:00:00 AM,
AK202010031D,COVID-19,AK,LOWER KUSKOKWIM SCHOOL DISTRICT,0200001,http://www.lksd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010032D,COVID-19,AK,LOWER YUKON SCHOOL DISTRICT,0200003,http://www.lysd.org/,,,,D,12,03/16/2020 12:00:00 AM,
AK202010033D,COVID-19,AK,MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT,0200510,http://www.matsuk12.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010034D,COVID-19,AK,MOUNT EDGECUMBE HIGH SCHOOL AGENCY,0200006,http://www.mehs.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010035D,COVID-19,AK,NENANA CITY SCHOOL DISTRICT,0200540,http://nenanalynx.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010036D,COVID-19,AK,NOME PUBLIC SCHOOLS,0200570,http://www.nomeschools.com,,,,D,12,03/16/2020 12:00:00 AM,
AK202010037D,COVID-19,AK,NORTH SLOPE BOROUGH SCHOOL DISTRICT,0200610,http://www.nsbsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010038D,COVID-19,AK,NORTHWEST ARCTIC BOROUGH SCHOOL DISTRICT,0200625,http://www.nwarctic.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010039D,COVID-19,AK,PELICAN CITY SCHOOL DISTRICT,0200630,http://www.pelicanschool.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010040D,COVID-19,AK,PETERSBURG BOROUGH SCHOOL DISTRICT,0200660,http://www.pcsd.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010041D,COVID-19,AK,PRIBILOF SCHOOL DISTRICT,0200670,http://www.psd-k12.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010042D,COVID-19,AK,SAINT MARY'S SCHOOL DISTRICT,0200680,http://www.smcsd.us,,,,D,12,03/16/2020 12:00:00 AM,
AK202010043D,COVID-19,AK,SITKA SCHOOL DISTRICT,0200240,http://www.sitkaschools.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010044D,COVID-19,AK,SKAGWAY SCHOOL DISTRICT,0200690,http://www.skagwayschool.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010045D,COVID-19,AK,SOUTHEAST ISLAND SCHOOL DISTRICT,0200700,http://www.sisd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010046D,COVID-19,AK,SOUTHWEST REGION SCHOOL DISTRICT,0200710,http://www.swrsd.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010047D,COVID-19,AK,TANANA CITY SCHOOL DISTRICT,0200715,http://aktcsd.org/,,,,D,12,03/16/2020 12:00:00 AM,
AK202010048D,COVID-19,AK,UNALASKA CITY SCHOOL DISTRICT,0200720,http://www.ucsd.net,,,,D,12,03/16/2020 12:00:00 AM,
AK202010049D,COVID-19,AK,VALDEZ CITY SCHOOL DISTRICT,0200780,http://www.valdezcityschools.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010050D,COVID-19,AK,WRANGELL PUBLIC SCHOOL DISTRICT,0200810,http://www.wpsd.us/,,,,D,12,03/16/2020 12:00:00 AM,
AK202010051D,COVID-19,AK,YAKUTAT SCHOOL DISTRICT,0200840,http://www.yakutatschools.org,,,,D,12,03/16/2020 12:00:00 AM,
AK202010052D,COVID-19,AK,YUKON FLATS SCHOOL DISTRICT,0200775,http://www.yukonflats.net,,,,D,12,03/16/2020 12:00:00 AM,
AK202010053D,COVID-19,AK,YUKON-KOYUKUK SCHOOL DISTRICT,0200862,http://www.yksd.com,,,,D,12,03/16/2020 12:00:00 AM,
AK202010054D,COVID-19,AK,YUPIIT SCHOOL DISTRICT,0200004,http://www.yupiit.org,,,,D,12,03/16/2020 12:00:00 AM,
AL202010001D,COVID-19,AL,ACCELERATION DAY AND EVENING ACADEMY,0100197,http://www.maef.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010002D,COVID-19,AL,ALABASTER CITY,0100190,http://www.alabasterschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010003D,COVID-19,AL,ALBERTVILLE CITY,0100005,http://www.albertk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010004D,COVID-19,AL,ALEXANDER CITY,0100030,http://www.alexcityschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010005D,COVID-19,AL,ANDALUSIA CITY,0100060,http://www.andalusiacityschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010006D,COVID-19,AL,ANNISTON CITY,0100090,http://www.annistonschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010007D,COVID-19,AL,ARAB CITY,0100100,http://www.arabcityschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010008D,COVID-19,AL,ATHENS CITY,0100120,http://www.acs-k12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010009D,COVID-19,AL,ATTALLA CITY,0100180,http://www.attalla.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010010D,COVID-19,AL,AUBURN CITY,0100210,http://www.auburnschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010011D,COVID-19,AL,AUTAUGA COUNTY,0100240,http://acboe.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010012D,COVID-19,AL,BALDWIN COUNTY,0100270,http://www.bcbe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010013D,COVID-19,AL,BARBOUR COUNTY,0100300,http://www.barbourschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010014D,COVID-19,AL,BESSEMER CITY,0100330,http://www.bessk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010015D,COVID-19,AL,BIBB COUNTY,0100360,http://www.bibbed.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010016D,COVID-19,AL,BIRMINGHAM CITY,0100390,http://www.bhamcityschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010017D,COVID-19,AL,BLOUNT COUNTY,0100420,http://www.blountboe.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010018D,COVID-19,AL,BOAZ CITY,0100012,http://www.boazk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010019D,COVID-19,AL,BREWTON CITY,0100450,http://www.brewtoncityschools.org/,,,,D,12,03/19/2020 12:00:00 AM,
AL202010020D,COVID-19,AL,BULLOCK COUNTY,0100480,http://www.bullockcounty.schoolinsites.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010021D,COVID-19,AL,BUTLER COUNTY,0100510,http://www.butlerco.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010022D,COVID-19,AL,CALHOUN COUNTY,0100540,http://www.calhoun.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010023D,COVID-19,AL,CHAMBERS COUNTY,0100600,http://www.chambersk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010024D,COVID-19,AL,CHEROKEE COUNTY,0100630,http://www.cherokeek12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010025D,COVID-19,AL,CHICKASAW CITY,0100188,http://www.chickasawschools.com/,,,,D,12,03/19/2020 12:00:00 AM,
AL202010026D,COVID-19,AL,CHILTON COUNTY,0100660,http://www.chilton.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010027D,COVID-19,AL,CHOCTAW COUNTY,0100690,http://www.choctawal.org/,,,,D,12,03/19/2020 12:00:00 AM,
AL202010028D,COVID-19,AL,CLARKE COUNTY,0100720,http://www.clarkecountyschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010029D,COVID-19,AL,CLAY COUNTY,0100750,http://www.claycoboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010030D,COVID-19,AL,CLEBURNE COUNTY,0100780,http://www.cleburneschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010031D,COVID-19,AL,COFFEE COUNTY,0100810,http://www.coffeecountyschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010032D,COVID-19,AL,COLBERT COUNTY,0100840,http://www.colbert.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010033D,COVID-19,AL,CONECUH COUNTY,0100870,http://www.conecuh.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010034D,COVID-19,AL,COOSA COUNTY,0100900,http://coosaschools.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010035D,COVID-19,AL,COVINGTON COUNTY,0100930,http://www.cov.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010036D,COVID-19,AL,CRENSHAW COUNTY,0100960,http://www.crenshawcounty.schoolinsites.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010037D,COVID-19,AL,CULLMAN CITY,0100990,http://www.cullmancats.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010038D,COVID-19,AL,CULLMAN COUNTY,0101020,http://www.ccboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010039D,COVID-19,AL,DALE COUNTY,0101050,http://www.dalecountyboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010040D,COVID-19,AL,DALEVILLE CITY,0101080,http://www.daleville.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
MT202010372D,COVID-19,MT,VALIER H S,3027090,,,,,D,12,03/16/2020 12:00:00 AM,
AL202010041D,COVID-19,AL,DALLAS COUNTY,0101110,http://www.dallask12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010042D,COVID-19,AL,DECATUR CITY,0101170,http://www.dcs.edu,,,,D,12,03/19/2020 12:00:00 AM,
AL202010043D,COVID-19,AL,DEKALB COUNTY,0101140,http://www.dekalbk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010044D,COVID-19,AL,DEMOPOLIS CITY,0101200,http://www.dcsedu.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010045D,COVID-19,AL,DOTHAN CITY,0101230,http://www.dothan.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010046D,COVID-19,AL,ELBA CITY,0101260,,,,,D,12,03/19/2020 12:00:00 AM,
AL202010047D,COVID-19,AL,ELMORE COUNTY,0101290,http://www.elmoreco.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010048D,COVID-19,AL,ENTERPRISE CITY,0101320,http://www.enterpriseschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010049D,COVID-19,AL,ESCAMBIA COUNTY,0101350,http://escambiak12.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010050D,COVID-19,AL,ETOWAH COUNTY,0101380,http://www.ecboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010051D,COVID-19,AL,EUFAULA CITY,0101410,http://www.ecs.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010052D,COVID-19,AL,FAIRFIELD CITY,0101440,http://www.fairfield.cyberschool.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010053D,COVID-19,AL,FAYETTE COUNTY,0101470,http://www.fayette.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010054D,COVID-19,AL,FLORENCE CITY,0101530,http://www.florencek12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010055D,COVID-19,AL,FORT PAYNE CITY,0101560,http://www.ftpayk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010056D,COVID-19,AL,FRANKLIN COUNTY,0101590,http://www.franklin.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010057D,COVID-19,AL,GADSDEN CITY,0101620,http://www.gcs.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010058D,COVID-19,AL,GENEVA CITY,0101640,http://www.genevacityschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010059D,COVID-19,AL,GENEVA COUNTY,0101660,http://www.genevacountyschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010060D,COVID-19,AL,GREENE COUNTY,0101680,http://www.greene.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010061D,COVID-19,AL,GUNTERSVILLE CITY,0101690,http://www.guntersvilleboe.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010062D,COVID-19,AL,HALE COUNTY,0101710,http://www.halek12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010063D,COVID-19,AL,HALEYVILLE CITY,0101720,http://www.haley-k12.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010064D,COVID-19,AL,HARTSELLE CITY,0101730,http://www.hartselletigers.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010065D,COVID-19,AL,HENRY COUNTY,0101740,http://www.henrycountyboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010066D,COVID-19,AL,HOMEWOOD CITY,0101760,http://www.homewood.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010067D,COVID-19,AL,HOOVER CITY,0100007,http://www.hoover.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010068D,COVID-19,AL,HOUSTON COUNTY,0101770,http://www.hcboe.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010069D,COVID-19,AL,HUNTSVILLE CITY,0101800,http://www.huntsvillecityschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010070D,COVID-19,AL,JACKSON COUNTY,0101830,http://www.jackson.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010071D,COVID-19,AL,JACKSONVILLE CITY,0101860,http://www.jcsboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010072D,COVID-19,AL,JASPER CITY,0101890,http://www.jasper.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010073D,COVID-19,AL,JEFFERSON COUNTY,0101920,http://www.jefcoed.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010074D,COVID-19,AL,LAMAR COUNTY,0101950,http://lamarcountyschoolsal.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010075D,COVID-19,AL,LANETT CITY,0101980,http://www.lanettcityschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010076D,COVID-19,AL,LAUDERDALE COUNTY,0102010,http://www.lcschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010077D,COVID-19,AL,LAWRENCE COUNTY,0102040,http://www.lawrenceal.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010078D,COVID-19,AL,LEE COUNTY,0102070,http://www.lee.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010079D,COVID-19,AL,LEEDS CITY,0100011,http://www.leedsk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010080D,COVID-19,AL,LIMESTONE COUNTY,0102100,http://www.lcsk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010081D,COVID-19,AL,LINDEN CITY,0102130,http://lindencity.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010082D,COVID-19,AL,LOWNDES COUNTY,0102160,http://www.lowndesboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010083D,COVID-19,AL,MACON COUNTY,0102190,http://www.maconk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010084D,COVID-19,AL,MADISON CITY,0100008,http://www.madisoncity.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010085D,COVID-19,AL,MADISON COUNTY,0102220,http://www.mcssk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010086D,COVID-19,AL,MARENGO COUNTY,0102250,http://marengocounty.schoolinsites.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010087D,COVID-19,AL,MARION COUNTY,0102310,http://www.mcbe.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010088D,COVID-19,AL,MARSHALL COUNTY,0100006,http://www.marshallk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010089D,COVID-19,AL,MIDFIELD CITY,0102350,http://www.midfield.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010090D,COVID-19,AL,MOBILE COUNTY,0102370,http://www.mcpss.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010091D,COVID-19,AL,MONROE COUNTY,0102400,http://www.monroe.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010092D,COVID-19,AL,MONTGOMERY COUNTY,0102430,http://www.mps.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010093D,COVID-19,AL,MORGAN COUNTY,0102480,http://www.morgank12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010094D,COVID-19,AL,MOUNTAIN BROOK CITY,0102490,http://www.mtnbrook.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010095D,COVID-19,AL,MUSCLE SHOALS CITY,0102520,http://www.mscs.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010096D,COVID-19,AL,ONEONTA CITY,0102550,http://www.oneontacityschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010097D,COVID-19,AL,OPELIKA CITY,0102580,http://www.opelikaschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010098D,COVID-19,AL,OPP CITY,0102610,http://www.oppcityschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010099D,COVID-19,AL,OXFORD CITY,0102635,http://oxfordcityschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010100D,COVID-19,AL,OZARK CITY,0102640,http://www.ocbe.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010101D,COVID-19,AL,PELHAM CITY,0100194,http://www.pelhamcityschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010102D,COVID-19,AL,PELL CITY,0102650,http://www.pellcityschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010103D,COVID-19,AL,PERRY COUNTY,0102670,http://perrycountyal.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010104D,COVID-19,AL,PHENIX CITY,0102700,http://www.pcboe.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010105D,COVID-19,AL,PICKENS COUNTY,0102730,http://www.pickenscountyschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010106D,COVID-19,AL,PIEDMONT CITY,0102760,http://www.piedmont.k12.al.us/websites/PiedmontCitySchools/PiedmontCityDistrict/,,,,D,12,03/19/2020 12:00:00 AM,
AL202010107D,COVID-19,AL,PIKE COUNTY,0102790,http://www.pikecountyschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010108D,COVID-19,AL,PIKE ROAD CITY,0100195,http://www.pikeroadschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010109D,COVID-19,AL,RANDOLPH COUNTY,0102820,http://www.randolphboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010110D,COVID-19,AL,ROANOKE CITY,0102850,http://www.roanokecityschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010111D,COVID-19,AL,RUSSELL COUNTY,0102880,http://myrcsd.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010112D,COVID-19,AL,RUSSELLVILLE CITY,0102910,http://www.rcs.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010113D,COVID-19,AL,SARALAND CITY,0100185,http://www.saralandboe.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010114D,COVID-19,AL,SATSUMA CITY,0100189,http://satsumacity.schoolinsites.com/,,,,D,12,03/19/2020 12:00:00 AM,
AL202010115D,COVID-19,AL,SCOTTSBORO CITY,0102940,http://www.scottsboroschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010116D,COVID-19,AL,SELMA CITY,0102970,http://selmacityschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010117D,COVID-19,AL,SHEFFIELD CITY,0103000,http://www.scs.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010118D,COVID-19,AL,SHELBY COUNTY,0103030,http://www.shelbyed.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010119D,COVID-19,AL,ST CLAIR COUNTY,0103062,http://www.sccboe.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010120D,COVID-19,AL,SUMTER COUNTY,0103090,http://sumter.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010121D,COVID-19,AL,SYLACAUGA CITY,0103120,http://www.sylacauga.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010122D,COVID-19,AL,TALLADEGA CITY,0103150,http://www.talladega-cs.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010123D,COVID-19,AL,TALLADEGA COUNTY,0103180,,,,,D,12,03/19/2020 12:00:00 AM,
AL202010124D,COVID-19,AL,TALLAPOOSA COUNTY,0103210,http://www.tallapoosak12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010125D,COVID-19,AL,TALLASSEE CITY,0103240,http://www.tcschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010126D,COVID-19,AL,TARRANT CITY,0103270,http://www.tarrant.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010127D,COVID-19,AL,THOMASVILLE CITY,0103300,http://thomasvilleschools.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010128D,COVID-19,AL,TROY CITY,0103330,http://www.troyschools.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010129D,COVID-19,AL,TRUSSVILLE CITY,0100013,http://trussvillecityschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010130D,COVID-19,AL,TUSCALOOSA CITY,0103360,http://www.tuscaloosacityschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010131D,COVID-19,AL,TUSCALOOSA COUNTY,0103390,http://www.tcss.net,,,,D,12,03/19/2020 12:00:00 AM,
AL202010132D,COVID-19,AL,TUSCUMBIA CITY,0103420,http://www.tuscumbia.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010133D,COVID-19,AL,VESTAVIA HILLS CITY,0103430,http://www.vestavia.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010134D,COVID-19,AL,WALKER COUNTY,0103450,http://www.walkercountyschools.com,,,,D,12,03/19/2020 12:00:00 AM,
AL202010135D,COVID-19,AL,WASHINGTON COUNTY,0103480,http://wcbek12.org,,,,D,12,03/19/2020 12:00:00 AM,
AL202010136D,COVID-19,AL,WILCOX COUNTY,0103510,http://www.wilcox.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010137D,COVID-19,AL,WINFIELD CITY,0103540,http://www.winfield.k12.al.us,,,,D,12,03/19/2020 12:00:00 AM,
AL202010138D,COVID-19,AL,WINSTON COUNTY,0103580,http://www.winstonk12.org,,,,D,12,03/19/2020 12:00:00 AM,
AZ202010108D,COVID-19,AZ,BASIS SCHOOL INC. 20,0400961,,,,,D,12,03/16/2020 12:00:00 AM,
